Ticket ID#Nome do tíquete#Status do tíquete#Data#Prioridade#Proprietário do tíquete#Fonte#Jira issue identifier#Squad Responsible#Ticket Type#Ticket Category#Ticket Subcategory#Associated Company#Associated Deal#Associated Company IDs#Associated Deal IDs
622846209#Falha no Convite - Vincular conta via backoffice | Vita#Closed#2021-10-20 12:30:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
617956749#Falha no Convite - Vincular conta via backoffice | Vita#Closed#2021-10-18 12:59:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
611635324#Falha no Convite - Vincular conta via backoffice | Vita#Closed#2021-10-15 11:53:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
606975490#Falha no Convite - Vincular conta via backoffice | Vita#Closed#2021-10-13 16:03:00#Baixa#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos##4208200250#
585058984#Falha no Convite - Vincular conta via backoffice | Vita#Closed#2021-10-01 14:34:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos##4208200250#
585061918#Falha no Convite - Vincular conta via backoffice | Vita#Closed#2021-10-01 14:23:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
583212970#Falha no Convite - Vincular conta via backoffice | Vita#Closed#2021-09-30 12:37:00#Média#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
581509217#Falha no Convite - Vincular conta via backoffice | Vita#Closed#2021-09-29 14:43:00#Baixa#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
579682834#Falha no Convite - Vincular conta via backoffice | Vita#Closed#2021-09-28 12:26:00#Média#Mayra Rodrigues#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
578513435#Falha no Convite - Vincular conta via backoffice | Vita#Closed#2021-09-28 11:01:00#Baixa#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
566654211#Falha no Convite - Vincular conta via backoffice | Vita#Closed#2021-09-17 16:42:00#Média#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
528853112#Falha no Convite - Vincular conta via backoffice | Vita#Closed#2021-08-19 10:30:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
528851092#Falha no Convite - Vincular conta via backoffice | Vita#Closed#2021-08-19 10:58:00#Média#Mayra Rodrigues#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
516356772#Falha no Convite - Vincular conta via backoffice | Vita#Closed#2021-08-11 12:39:00#Média#Gabriel Huber#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
644561077#Falha no Convite - Vincular conta via backoffice | V10#Closed#2021-11-04 19:29:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#V10 Investimentos#V10 Investimentos#5203700411#4175634813.0
622843544#Falha no Convite - Vincular conta via backoffice | Quanto#Closed#2021-10-20 12:32:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Invite / Create Wallet#Quanto Capital#Quanto Capital#3045135714#1338507195.0
674377654#Falha no Convite - Vincular conta via backoffice | Nomeno#Closed#2021-11-25 10:48:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Invite / Create Wallet#Nomeno AAI#NOMENO#5159067734#5301582372.0
627428259#Falha no Convite - Vincular conta via backoffice | Nomeno#Closed#2021-11-05 11:00:00#Alta#Danilo Brito#Chat#CUSTOMER-4186#Kong#Bug#Reports#Invite / Create Wallet#Nomeno AAI#NOMENO#5159067734#5301582372.0
651717733#Falha no Convite - Vincular conta via backoffice | Multiplos#Closed#2021-11-10 09:45:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#Múltiplos Investimentos#Múltiplos Investimentos#3924192736#3257581204.0
571055694#Falha no Convite - Vincular conta via backoffice | Convictta#Closed#2021-09-21 14:17:00#Baixa#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#Convictta Consultoria#Convictta Consultoria#6919844160#6180752450.0
569762068#Falha no Convite - Vincular conta via backoffice | Acceder#Closed#2021-09-20 15:34:00#Baixa#Mayra Rodrigues#Chat##Kong#Bug#Reports#Invite / Create Wallet#Acceder#Acceder Planejamento Financeiro#6839185471#6061084484.0
557556344#Falha no Convite - Vincular conta via backoffice | Acceder#Closed#2021-09-20 16:12:00#Média#Mayra Rodrigues#Chat#CUSTOMER-3619#Ape#Bug#Reports#Invite / Create Wallet#Acceder##6839185471#
504643591#Falha no Convite - Vincular conta via backoffice  | Rodrigo Vieira#Closed#2021-09-21 15:13:00#Média#Danilo Brito#Chat#CUSTOMER-3619#Ape#Bug#Reports#Invite / Create Wallet#Universidade de São Paulo#Rodrigo Vieira#5392373674#4170454575.0
565400645#Falha no Convite - Vincular conta via backoffice  | Convictta#Closed#2021-09-16 18:30:00#Média#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#Convictta Consultoria#Convictta Consultoria#6919844160#6180752450.0
565297568#Falha no Convite - Vincular conta via backoffice  | Convictta#Closed#2021-09-16 17:15:00#Baixa#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#Convictta Consultoria#Convictta Consultoria#6919844160#6180752450.0
565315663#Falha no Convite - Vincular conta via backoffice  | Convictta#Closed#2021-09-16 17:15:00#Baixa#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#Convictta Consultoria#Convictta Consultoria#6919844160#6180752450.0
565215395#Falha no Convite - Vincular conta via backoffice  | Convictta#Closed#2021-09-16 15:35:00#Baixa#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#Convictta Consultoria#Convictta Consultoria#6919844160#6180752450.0
557314306#Falha no Convite - Vincular conta via backoffice  | Ciano#Closed#2021-09-10 12:44:00#Baixa#Mayra Rodrigues#Chat##Kong#Bug#Reports#Invite / Create Wallet#Ciano Consultoria#Ciano Consultoria#6612131937#5693919604.0
515013891#Falha no Convite - Vincular conta via backoffice  Mapearte#Closed#2021-09-21 15:15:00#Alta#Danilo Brito#Chat#CUSTOMER-3619#Ape#Bug#Reports#Invite / Create Wallet#Mapearte Consultoria#Mapearte Consultoria#4305883245#1946218083.0
565089380#Falha no Convite - Vincular conta via backoffice   | Convictta#Closed#2021-09-16 15:35:00#Baixa#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#Convictta Consultoria#Convictta Consultoria#6919844160#6180752450.0
447017309#Falha no Convite - Vincular conta ao Consultor | Múltiplos#Closed#2021-06-14 12:30:00#Baixa#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#Múltiplos Investimentos#Múltiplos Investimentos#3924192736#3257581204.0
476949800#Falha no Convite - Vincular conta ao Consultor | LCO#Closed#2021-07-12 13:08:00#Baixa#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#LCO Finances#LCO Finances#4504758388#2956387282.0
679796142#Falha no convite - Falha no convite | Visionários#Closed#2021-11-26 16:18:00#Baixa#Mayra Rodrigues#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#V10 Investimentos#V10 Investimentos#5203700411#4175634813.0
632537709#Falha no Convite - Falha ao criar conta | Vita#Closed#2021-10-26 13:10:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
593807966#Falha no Convite - Espelhar carteira para um consultor | Passer#Closed#2021-10-06 12:49:00#Baixa#Danilo Brito#Chat##Kong#Consulta geral#Login#Data Edit/ change#Passer Planejamento Financeiro Pessoal#Passer Planejamento Financeiro Pessoal#4208693069#2466138388.0
448919611#Falha no Convite - Criar Carteira | Vita#Closed#2021-06-16 11:32:00#Baixa#Mayra Rodrigues#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos##4208200250#
447042580#Falha no Convite - Criar Carteira | Vita#Closed#2021-06-14 12:36:00#Baixa#Mayra Rodrigues#Chat##Kong#Bug#Reports#Invite / Create Wallet#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
447055961#Falha no Convite - Criar Carteira | Passer#Closed#2021-06-14 12:33:00#Baixa#Mayra Rodrigues#Chat##Kong#Bug#Reports#Invite / Create Wallet#Passer Planejamento Financeiro Pessoal#Passer Planejamento Financeiro Pessoal#4208693069#2466138388.0
447007907#Falha no Convite - Criar Carteira | Passer#Closed#2021-06-14 12:31:00#Baixa#Mayra Rodrigues#Chat##Kong#Bug#Reports#Invite / Create Wallet#Passer Planejamento Financeiro Pessoal#Passer Planejamento Financeiro Pessoal#4208693069#2466138388.0
732736661#Exportar/Importar Arquivo - XLS de Trades não trás todas as operações#Waiting for fix (DEV Gorila)##Média#Gabriela Moreira#Chat#CUSTOMER-4631#Ape#Bug#Reports#Export / Import File#V10 Investimentos##5203700411#
732569227#Exportar/Importar Arquivo  - XSL de Posição#Waiting for fix (DEV Gorila)##Média#Gabriela Moreira#Chat#CUSTOMER-4633#Ape#Bug#Reports#Export / Import File#V10 Investimentos##5203700411#
220006933#Exportar Arquivo - XLS | Vita#Closed#2020-10-16 09:31:00#Alta#Silas Figueiredo (Deactivated User)#Telefone##Terk#Bug#Import/Export#Export / Import File#Vita Investimentos##4208200250#
280893359#Exportar Arquivo - XLs Os Recibos ( CPTS13 e VIGT14) não aparecerem no relatório. | Vita#Closed#2021-02-02 12:25:00#Alta#Mayra Rodrigues#Chat#CUSTOMER-1828#Terk#Bug#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
296783902#Exportar Arquivo - XLs Erro no relatório | Vita#Closed#2021-02-03 11:44:00#Alta#Danilo Brito#Chat##Terk#Bug#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
217767208#Exportar Arquivo - XLs Cliente não consegue gerar o Relatório.  | Vita#Closed#2021-02-08 11:45:00#Alta#Lennon Lima (Deactivated User)#Chat#CUSTOMER-1024#Terk#Bug#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
410347787#Exportar Arquivo - Xls - Erro no % dos índices de IPCA | Vita#Closed#2021-05-13 15:26:00#Alta#Mayra Rodrigues#Chat##Terk#Bug#Import/Export#Export / Import File#Vita Investimentos##4208200250#
234230831#Exportar Arquivo - XLS - Corretora Divergente | Vita#Closed#2020-12-14 14:45:00#Alta#Gabriela Moreira#Telefone#CUSTOMER-1157#Terk#Bug#Import/Export#Export / Import File#Vita Investimentos##4208200250#
309580990#Exportar Arquivo - XLs - Cliente fundl 241951 e 194268 | Vita#Closed#2021-02-25 11:46:00#Alta#Mayra Rodrigues#Chat##Terk#Bug#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
281595835#Exportar Arquivo - Van | Vita#Closed#2021-01-12 16:17:00#Alta#Mayra Rodrigues#E-mail##Kong#Consulta geral#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
405239077#Exportar Arquivo - Solicitar carteiras de consultores | Sharpe Trading#Closed#2021-05-07 17:56:00#Alta#Gabriel Huber#Chat##Kong#Consulta geral#Login#Export / Import File#Sharpe Trading##5537817392#
234235696#Exportar Arquivo - Rentabilidades duplicadas quando há um mesmo ativo em duas corretoras | Vita#Closed#2020-12-14 14:45:00#Alta#Gabriela Moreira#E-mail#CUSTOMER-1155#Terk#Bug#Import/Export#Export / Import File#Vita Investimentos##4208200250#
333818553#Exportar Arquivo - Relatório xls- LHJP | Vita#Closed#2021-03-12 14:19:00#Alta#Mayra Rodrigues#Chat##Kong#Consulta geral#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
263768457#Exportar Arquivo - Relatório xls- Caixa duplicado | Vita#Closed#2020-12-17 14:35:00#Alta#Mayra Rodrigues#Chat#CUSTOMER-1662#Terk#Bug#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
301344307#Exportar Arquivo - Relatório xls | Vita#Closed#2021-02-25 12:34:00#Alta#Danilo Brito#Chat##Terk#Bug#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
300359872#Exportar Arquivo - Relatório xls | RNX#Closed#2021-02-08 12:12:00#Alta#Danilo Brito#Chat##Kong#Consulta geral#Import/Export#Export / Import File#Banco RNX#Banco RNX#5097224993#3856867332.0
297921812#Exportar Arquivo - Relatório xls | RNX#Closed#2021-02-04 16:51:00#Alta#Danilo Brito#Chat##Kong#Consulta geral#Import/Export#Export / Import File#Banco RNX#Banco RNX#5097224993#3856867332.0
296939521#Exportar Arquivo - Relatório xls | RNX#Closed#2021-02-03 17:29:00#Alta#Danilo Brito#Chat##Kong#Consulta geral#Import/Export#Export / Import File#Banco RNX#Banco RNX#5097224993#3856867332.0
371689334#Exportar Arquivo - Relatório xls - Linhas Brancas | Vita#Closed#2021-04-12 18:20:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
371562599#Exportar Arquivo - Relatório xls - Linhas Brancas | Vita#Closed#2021-04-12 15:55:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
371629872#Exportar Arquivo - Relatório xls - Linhas Brancas | Vita#Closed#2021-04-12 16:01:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
443037302#Exportar Arquivo - Relatório XLS - Gerar XLS | S&L#Closed#2021-06-09 17:24:00#Alta#Gabriel Huber#Chat##Ape#Bug#Reports#Export / Import File#S&L Consultoria - Tiago Souza#S&L Consultoria - Tiago Souza#6019368772#5099217443.0
468546989#Exportar Arquivo - Relatório XLS - Erro ao Exportar | Ascend#Closed#2021-07-06 13:51:00#Alta#Gabriel Huber#Chat#CUSTOMER-3400#Ape#Bug#Import/Export#Export / Import File#Ascend Capital##3118302824#
395445309#Exportar Arquivo - Relatório XLS - Colunas de Eventos invertida | RNX#Closed#2021-05-03 11:06:00#Alta#Danilo Brito#Chat#CUSTOMER-2855#Terk#Consulta geral#Reports#Export / Import File#Banco RNX#Banco RNX#5097224993#3856867332.0
371861569#Exportar Arquivo - Relatório Pontual - clientes Vita | Vita#Closed#2021-04-14 11:00:00#Alta#Mayra Rodrigues#Chat##Ape#Consulta geral#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
268995518#Exportar Arquivo - Problema ao gerar XLs | Vita#Closed#2020-12-23 15:02:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
279379386#Exportar Arquivo - Poupança da carteira 306087 não apareceu | Vita#Closed#2021-02-02 12:23:00#Alta#Mayra Rodrigues#Chat#CUSTOMER-1828#Terk#Bug#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
392147343#Exportar Arquivo - Possibilidade de Extrair dados por custodinate | Mapearte#Closed#2021-04-30 15:38:00#Alta#Mayra Rodrigues#Chat##Ape#Consulta geral#Import/Export#Export / Import File#Mapearte Consultoria##4305883245#
327693091#Exportar Arquivo - PDF e Xls | Dinant#Closed#2021-03-08 15:57:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Import/Export#Export / Import File#Dinant#Dinant#4022008867#3078045606.0
261917963#Exportar Arquivo - Lista de clientes do consultor da Vita. | Vita#Closed#2020-12-14 19:35:00#Alta#Mayra Rodrigues#Chat##Ape#Consulta geral#Import/Export#Export / Import File#Vita Investimentos##4208200250#
390534956#Exportar Arquivo - Lista de Cliente conectado ao CEI | V10#Closed#2021-04-28 17:42:00#Alta#Mayra Rodrigues#Chat##Ape#Consulta geral#Import/Export#Export / Import File#V10 Investimentos#V10 Investimentos#5203700411#4175634813.0
296131423#Exportar Arquivo - investimentos@bancornx.com.br | RNX#Closed#2021-02-02 13:30:00#Alta#Danilo Brito#Chat##Kong#Consulta geral#Import/Export#Export / Import File#Banco RNX##5097224993#
260024335#Exportar Arquivo - Gerar XLS Fernando Aun | Vita#Closed#2020-12-11 10:13:00#Alta#Silas Figueiredo (Deactivated User)#Telefone##Terk#Bug#Import/Export#Export / Import File#Vita Investimentos##4208200250#
260020668#Exportar Arquivo - Gerar XLS DCMPC-APTO | Vita#Canceled#2021-01-12 13:37:00#Alta#Silas Figueiredo (Deactivated User)#Telefone##Terk#Bug#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
301096006#Exportar Arquivo - Gerar Relatorio xls| Vita#Closed#2021-02-09 09:39:00#Alta#Danilo Brito#Chat##Kong#Consulta geral#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
301096640#Exportar Arquivo - Gerar Relatorio xls| Vita#Closed#2021-02-09 09:39:00#Alta#Danilo Brito#Chat##Kong#Consulta geral#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
301097447#Exportar Arquivo - Gerar Relatorio xls | Vita#Closed#2021-02-09 09:42:00#Alta#Danilo Brito#Chat##Kong#Consulta geral#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
210430615#Exportar Arquivo - Erro Relatório Excel | Vita#Canceled#2021-01-07 09:47:00#Alta#Silas Figueiredo (Deactivated User)#Chat##Terk#Bug#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
295551069#Exportar Arquivo - Erro no Relatório| Finacap#Closed#2021-02-10 12:26:00#Alta#Danilo Brito#Chat#CUSTOMER-2066#Terk#Consulta geral#Import/Export#Export / Import File#FINACAP#FINACAP#4631011997#3154292956.0
319323181#Exportar Arquivo - Erro no relatório | V10#Closed#2021-03-01 17:05:00#Alta#Mayra Rodrigues#Chat##Kong#Consulta geral#Import/Export#Export / Import File#V10 Investimentos#V10 Investimentos#5203700411#4175634813.0
295512517#Exportar Arquivo - Erro no Relatório | RNX#Closed#2021-02-08 18:45:00#Alta#Danilo Brito#Chat#CUSTOMER-2066#Kong#Consulta geral#Import/Export#Export / Import File#Banco RNX#Banco RNX#5097224993#3856867332.0
222894784#Exportar Arquivo - Erro Arquivo XLS | Dinant#Closed#2020-11-19 09:15:00#Alta#Silas Figueiredo (Deactivated User)#Telefone##Terk#Bug#Import/Export#Export / Import File#Dinant##4022008867#
236432377#Exportar Arquivo - Enviar ao Cliente os arquivos em excel de todas as carteiras (01/10 a 30/10) | Dinant#Closed#2020-11-09 10:13:00#Alta#Mayra Rodrigues#Chat##Kong#Consulta geral#Import/Export#Export / Import File#Dinant#Dinant#4022008867#3078045606.0
280937828#Exportar Arquivo - do cliente FAPA. | Vita#Closed#2021-01-11 15:44:00#Alta#Mayra Rodrigues#Chat##Kong#Consulta geral#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
443461223#Exportar Arquivo - Dashboard B2B - Download das Transações da Carteira | Gorila#Closed#2021-08-30 13:36:00#Alta#Gabriel Huber#Chat#CUSTOMER-3142#Ape#Consulta geral#Reports#Export / Import File#Gorila Invest##2629539118#
234240060#Exportar Arquivo - Coluna do IPCA invertida com a do IBOV | Vita#Closed#2020-12-14 14:45:00#Alta#Gabriela Moreira#E-mail#CUSTOMER-1160#Terk#Bug#Import/Export#Export / Import File#Vita Investimentos##4208200250#
234241336#"Exportar Arquivo - Coluna ""Fluxo de Resgate da Carteira"" - Liquidez com informações erradas | Vita"#Closed#2020-12-14 14:44:00#Alta#Gabriela Moreira#E-mail##Terk#Bug#Import/Export#Export / Import File#Vita Investimentos##4208200250#
234240403#"Exportar Arquivo - Coluna ""Fluxo de Resgate da Carteira"" - Liquidez com informações erradas | Vita"#Closed#2020-12-14 14:45:00#Alta#Gabriela Moreira#E-mail#CUSTOMER-1164#Terk#Bug#Import/Export#Export / Import File#Vita Investimentos##4208200250#
296955245#Exportar Arquivo - cliente AJBP-AL | Vita#Closed#2021-02-03 17:49:00#Alta#Mayra Rodrigues#Chat##Kong#Consulta geral#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
301551568#Exportar Arquivo - Arquivo xls - poupança | Vita#Closed#2021-02-10 14:24:00#Alta#Danilo Brito#Chat##Kong#Consulta geral#Import/Export#Export / Import File#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
760458036#Exportar / Importar - Exportar preço de ativos genéricos | Yes Capital#Closed#2022-01-31 17:31:00#Baixa#Danilo Brito#Chat#CUSTOMER-4746#Ham#Consulta geral#Import/Export#Export / Import File#Yes Investimentos#Yes Capital#7385862684#7684592771.0
756662680#Exportar / Importar - Exportar preço de ativos genéricos | Yes Capital#Closed#2022-01-28 17:05:00#Alta#Danilo Brito#Chat##Ham#Consulta geral#Import/Export#Export / Import File#Yes Investimentos#Yes Capital#7385862684#7684592771.0
729481397#Exportação/Importação - Arquivo XLS - 01/12/2021-31/12/2021 | Vita#Waiting for fix (DEV Gorila)##Média#Mayra Rodrigues#Chat#CUSTOMER-4610#Ape#Bug#Import/Export#Dashboard / Reports#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
728095031#Exportação/ importação de arquivo - Upload de planilha de ativo genérico | GCS Capital#Closed#2022-01-11 10:31:00#Alta#Mayra Rodrigues#Chat#CUSTOMER-4600#Ham#Consulta geral#Import/Export#Export / Import File#GCS Capital#GCS Capital#6330258071#5527913773.0
726850476#Exportação/ importação de arquivo - Importar preço via planilha | Yes Capital#Closed#2022-01-05 13:43:00#Alta#Mayra Rodrigues#Chat#CUSTOMER-4590#Ham#Consulta geral#Import/Export#Export / Import File#Yes Investimentos#Yes Capital#7385862684#6956666775.0
685104908#Editr  / Alterar Dados - Espelhar carteira | Geraldo#Closed#2021-11-30 12:08:00#Alta#Mayra Rodrigues#Chat##Kong#Consulta geral#Login#Data Edit/ change#Geraldo Assis#Geraldo Assis#7111832174#7795929630.0
732690565#Editar/Alterar Dados - Troca de senha | Yes Capital#Closed#2022-01-10 16:54:00#Média#Mayra Rodrigues#Chat##Kong#Consulta geral#Login#Data Edit/ change#Yes Investimentos#Yes Capital#7385862684#6956666775.0
740756891#Editar/Alterar Dados - Troca de senha | Vita#Closed#2022-01-17 15:48:00#Baixa#Gabriel Huber#Chat##Kong#Consulta geral#Login#Data Edit/ change#Vita Investimentos##4208200250#
732150576#Editar/Alterar Dados - Mudança de E-mail | Vita#Closed#2022-01-10 11:39:00#Baixa#Mayra Rodrigues#Chat##Kong#Consulta geral#Login#Data Edit/ change#Vita Investimentos##4208200250#
744620945#Editar/Alterar Dados -  Espelhar a conta do cliente para demais consultores | Vita#Closed#2022-01-19 13:47:00#Média#Gabriel Huber#Chat##Kong#Consulta geral#Login#Data Edit/ change#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
677871514#Editar/Alterar - Vincular conta via backoffice | V10#Closed#2021-11-25 16:07:00#Baixa#Danilo Brito#Chat##Kong#Bug#Reports#Invite / Create Wallet#V10 Investimentos##5203700411#
743210838#Editar/Alterar - Espelhar carteiras para os demais consultores | Vita#Closed#2022-01-19 12:40:00#Média#Mayra Rodrigues#Chat##Kong#Consulta geral#Login#Data Edit/ change#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
742285089#Editar/Alterar - Espelhar carteiras para os demais consultores | V10#Closed#2022-01-19 13:35:00#Alta#Mayra Rodrigues#Chat##Kong#Consulta geral#Login#Data Edit/ change#V10 Investimentos#V10 Investimentos#5203700411#4175634813.0
742285993#Editar/Alterar - Espelhar carteiras para os demais consultores | V10#Closed#2022-01-18 18:56:00#Média#Gabriel Huber#Chat##Kong#Consulta geral#Login#Data Edit/ change#V10 Investimentos#V10 Investimentos#5203700411#4175634813.0
676267084#Editar/Alterar - Alterar nome de carteira anónima | Inside#Closed#2021-11-30 13:07:00#Média#Mayra Rodrigues#Chat#CUSTOMER-4376#Diddy#Consulta geral#Login#Data Edit/ change#Inside Research#Inside Research#7178227220#6764562212.0
738064502#Editar/ Alterar |  Espelhar carteiras para consultor| v10#Closed#2022-01-14 17:59:00#Média#Mayra Rodrigues#Chat##Kong#Consulta geral#Login#Data Edit/ change#V10 Investimentos#V10 Investimentos#5203700411#4175634813.0
744562189#Editar/ Alterar Dados - Espelhar carteiras para os consultores | Vita#Closed#2022-01-19 13:37:00#Média#Mayra Rodrigues#Chat##Kong#Consulta geral#Login#Data Edit/ change#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
740838205#Editar/ Alterar -  Equiparar as carteiras do Consultor Guilherme | V10#Closed#2022-01-19 11:16:00#Média#Mayra Rodrigues#Chat##Kong#Consulta geral#Login#Data Edit/ change#V10 Investimentos#V10 Investimentos#5203700411#4175634813.0
740833405#Editar /Alterar Dados -  Duplicar carteiras | Passer#Closed#2022-01-17 17:38:00#Média#Mayra Rodrigues#Chat##Kong#Consulta geral#Reports#Data Edit/ change#Passer Planejamento Financeiro Pessoal##4208693069#
311656182#Editar / Alterar Dados - Vincular conta ao Consultor| Vêneto#Closed#2021-03-02 11:12:00#Baixa#Gabriel Huber#Chat#CUSTOMER-2322#Kong#Consulta geral#Login#Data Edit/ change#Vêneto Family Office#Vêneto Family Office#5008084980#3602594113.0
365053717#Editar / Alterar Dados - Vincular conta ao Consultor| Sharpe Trading#Closed#2021-04-07 14:16:00#Baixa#Danilo Brito#Chat##Kong#Consulta geral#Login#Data Edit/ change#Sharpe Trading##5537817392#
355664471#Editar / Alterar Dados - Vincular conta ao Consultor| Quanto#Closed#2021-03-29 08:24:00#Baixa#Danilo Brito#Chat##Kong#Consulta geral#Login#Data Edit/ change#Quanto Capital#Quanto Capital#3045135714#1338507195.0
355644987#Editar / Alterar Dados - Vincular conta ao Consultor| Easynvest#Closed#2021-03-29 07:49:00#Baixa#Danilo Brito#Chat##Kong#Consulta geral#Login#Data Edit/ change#Corretora Easynvest#Corretora Easynvest - Comparador de Carteiras#3206358083#3612462761.0
300345925#Editar / Alterar Dados - Vincular conta ao Consultor| Drimer#Canceled#2021-03-02 11:11:00#Baixa#Gabriela Moreira#Chat#CUSTOMER-2151#Kong#Consulta geral#Login#Data Edit/ change#Drimer Family Office##4304416058#
320828740#Editar / Alterar Dados - Vincular conta ao Consultor| Ascend#Closed#2021-03-02 13:52:00#Baixa#Danilo Brito#Chat##Kong#Consulta geral#Login#Data Edit/ change#Ascend Capital#Ascend Capital#3118302824#1645248607.0
198297106#Editar / Alterar Dados - Vincular conta ao Consultor | W1#Closed#2020-09-14 08:50:00#Baixa#Silas Figueiredo (Deactivated User)###Kong#Consulta geral#Login#Data Edit/ change#W1 Capital#W1 Capital#4137515385#2388809751.0
761959089#Editar / Alterar Dados - Vincular conta ao Consultor | Vita#Closed#2022-02-01 16:45:00#Baixa#Danilo Brito#Chat##Kong#Consulta geral#Login#Data Edit/ change#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
